data,produto,regiao,quantidade,preco_unitario,faturamento
2024-10-20,SSD,Nordeste,3,548.7,1646.09
2024-10-21,Mouse,Sul,3,171.1,513.3
2024-10-21,Placa de Vídeo,Sul,1,1970.44,1970.44
2024-10-21,SSD,Norte,2,548.46,1096.93
2024-10-21,SSD,Nordeste,2,553.65,1107.31
2024-10-21,SSD,Centro-Oeste,3,627.27,1881.81
2024-10-21,SSD,Sudeste,1,612.07,612.07
2024-10-21,SSD,Sul,2,490.26,980.53
2024-10-21,SSD,Centro-Oeste,2,558.88,1117.76
2024-10-21,SSD,Sudeste,3,537.32,1611.97
2024-10-21,Mouse,Centro-Oeste,2,163.51,327.03
2024-10-21,Mouse,Norte,3,158.36,475.09
2024-10-21,SSD,Nordeste,2,536.04,1072.07
2024-10-21,SSD,Sudeste,3,537.14,1611.42
2024-10-22,Placa de Vídeo,Sul,1,2165.09,2165.09
2024-10-22,Placa de Vídeo,Centro-Oeste,2,2434.64,4869.28
2024-10-22,Placa de Vídeo,Centro-Oeste,1,2265.64,2265.64
2024-10-22,SSD,Sul,3,541.3,1623.9
2024-10-22,Placa de Vídeo,Sul,2,2099.65,4199.31
2024-10-22,Placa de Vídeo,Norte,1,2085.98,2085.98
2024-10-22,SSD,Norte,3,497.62,1492.87
2024-10-22,SSD,Centro-Oeste,2,608.76,1217.52
2024-10-22,Placa de Vídeo,Sul,2,2113.09,4226.19
2024-10-22,Mouse,Nordeste,3,138.72,416.15
2024-10-22,Mouse,Centro-Oeste,3,140.78,422.35
2024-10-22,Placa de Vídeo,Sudeste,3,2248.75,6746.25
2024-10-22,Mouse,Nordeste,3,154.76,464.28
2024-10-23,SSD,Centro-Oeste,3,621.66,1864.98
2024-10-23,SSD,Centro-Oeste,1,619.89,619.89
2024-10-23,Mouse,Norte,4,141.2,564.78
2024-10-23,Placa de Vídeo,Norte,4,2185.65,8742.61
2024-10-23,SSD,Sudeste,2,516.03,1032.05
2024-10-23,Mouse,Nordeste,2,155.45,310.9
2024-10-23,SSD,Centro-Oeste,3,664.19,1992.56
2024-10-23,Placa de Vídeo,Sul,1,2055.15,2055.15
2024-10-23,SSD,Sul,1,537.74,537.74
2024-10-23,Mouse,Norte,3,170.13,510.38
2024-10-23,Placa de Vídeo,Centro-Oeste,1,2208.08,2208.08
2024-10-23,SSD,Nordeste,2,514.66,1029.32
2024-10-24,SSD,Sudeste,2,582.8,1165.6
2024-10-24,SSD,Sul,3,505.17,1515.5
2024-10-24,Mouse,Sudeste,7,131.45,920.15
2024-10-24,Mouse,Sudeste,2,108.34,216.68
2024-10-25,SSD,Norte,2,486.53,973.05
2024-10-25,Mouse,Sudeste,2,126.87,253.74
2024-10-25,Mouse,Sul,2,140.51,281.01
2024-10-25,SSD,Norte,3,505.81,1517.42
2024-10-25,SSD,Sudeste,3,597.24,1791.73
2024-10-25,Mouse,Norte,2,137.75,275.51
2024-10-25,SSD,Norte,2,497.73,995.46
2024-10-25,Placa de Vídeo,Sul,3,2336.59,7009.76
2024-10-25,SSD,Centro-Oeste,1,575.0,575.0
2024-10-25,SSD,Nordeste,1,570.42,570.42
2024-10-26,SSD,Sul,2,498.47,996.95
2024-10-26,SSD,Centro-Oeste,3,549.41,1648.22
2024-10-26,SSD,Sudeste,1,565.01,565.01
2024-10-26,SSD,Nordeste,4,514.03,2056.1
2024-10-26,SSD,Norte,4,564.96,2259.82
2024-10-26,Placa de Vídeo,Centro-Oeste,2,2255.95,4511.9
2024-10-26,SSD,Sul,2,581.03,1162.06
2024-10-27,Mouse,Nordeste,3,130.78,392.35
2024-10-27,Mouse,Nordeste,3,155.92,467.75
2024-10-27,Mouse,Sul,3,160.23,480.69
2024-10-27,Placa de Vídeo,Centro-Oeste,1,2153.99,2153.99
2024-10-27,Mouse,Nordeste,2,151.02,302.05
2024-10-27,Mouse,Sudeste,3,149.96,449.89
2024-10-28,SSD,Centro-Oeste,3,601.38,1804.13
2024-10-28,Mouse,Centro-Oeste,1,141.43,141.43
2024-10-28,SSD,Centro-Oeste,3,500.67,1502.02
2024-10-28,Mouse,Nordeste,3,139.29,417.86
2024-10-28,Mouse,Norte,2,133.93,267.87
2024-10-28,Placa de Vídeo,Centro-Oeste,1,2248.75,2248.75
2024-10-28,SSD,Sudeste,1,540.76,540.76
2024-10-28,SSD,Centro-Oeste,1,541.3,541.3
2024-10-28,SSD,Centro-Oeste,3,573.69,1721.08
2024-10-28,Mouse,Nordeste,2,112.66,225.32
2024-10-29,SSD,Norte,2,514.51,1029.01
2024-10-29,Placa de Vídeo,Norte,1,2253.23,2253.23
2024-10-29,Mouse,Centro-Oeste,3,118.8,356.4
2024-10-29,SSD,Nordeste,4,598.1,2392.4
2024-10-29,SSD,Sudeste,2,582.33,1164.66
2024-10-29,SSD,Centro-Oeste,1,496.75,496.75
2024-10-29,Mouse,Sul,2,136.7,273.41
2024-10-29,Mouse,Norte,3,141.6,424.79
2024-10-29,SSD,Nordeste,3,597.29,1791.87
2024-10-30,SSD,Sudeste,4,589.62,2358.46
2024-10-30,SSD,Sudeste,1,598.37,598.37
2024-10-30,SSD,Norte,1,467.47,467.47
2024-10-30,SSD,Norte,2,606.91,1213.81
2024-10-30,Mouse,Norte,7,136.23,953.6
2024-10-30,SSD,Nordeste,1,498.78,498.78
2024-10-30,Mouse,Norte,4,134.25,537.0
2024-10-30,Mouse,Norte,2,136.19,272.37
2024-10-30,Placa de Vídeo,Centro-Oeste,1,2299.98,2299.98
2024-10-31,SSD,Sudeste,2,539.82,1079.65
2024-10-31,SSD,Centro-Oeste,3,539.72,1619.17
2024-10-31,SSD,Sul,5,534.01,2670.04
2024-10-31,Mouse,Sul,5,142.96,714.8
2024-10-31,Placa de Vídeo,Centro-Oeste,3,2176.78,6530.34
2024-10-31,SSD,Nordeste,1,588.12,588.12
2024-10-31,SSD,Sudeste,1,501.29,501.29
2024-11-01,SSD,Nordeste,3,616.27,1848.8
2024-11-01,Placa de Vídeo,Sudeste,1,2277.08,2277.08
2024-11-01,SSD,Sudeste,3,576.91,1730.73
2024-11-01,Mouse,Norte,4,142.29,569.16
2024-11-01,Placa de Vídeo,Centro-Oeste,1,2294.29,2294.29
2024-11-01,SSD,Nordeste,2,536.89,1073.77
2024-11-01,Mouse,Nordeste,3,148.55,445.64
2024-11-01,Mouse,Nordeste,2,149.32,298.64
2024-11-01,Mouse,Norte,4,155.86,623.45
2024-11-01,SSD,Nordeste,3,471.68,1415.05
2024-11-01,Mouse,Nordeste,3,157.56,472.69
2024-11-02,SSD,Sul,2,506.85,1013.71
2024-11-02,Mouse,Sul,4,143.77,575.08
2024-11-02,SSD,Norte,1,547.63,547.63
2024-11-02,Mouse,Sudeste,2,133.64,267.29
2024-11-02,Placa de Vídeo,Nordeste,1,2147.88,2147.88
2024-11-02,SSD,Sul,3,637.99,1913.98
2024-11-02,SSD,Sudeste,2,551.11,1102.22
2024-11-02,Mouse,Nordeste,4,147.9,591.59
2024-11-02,SSD,Sul,3,515.96,1547.87
2024-11-03,SSD,Sudeste,2,505.09,1010.19
2024-11-03,SSD,Sul,2,518.26,1036.53
2024-11-03,SSD,Sudeste,2,540.65,1081.31
2024-11-03,Mouse,Nordeste,1,132.56,132.56
2024-11-03,Placa de Vídeo,Sudeste,3,2268.07,6804.22
2024-11-03,SSD,Nordeste,3,541.28,1623.83
2024-11-03,Mouse,Sudeste,4,99.53,398.12
2024-11-03,Mouse,Centro-Oeste,4,135.44,541.76
2024-11-03,Placa de Vídeo,Sul,3,2244.47,6733.41
2024-11-03,SSD,Nordeste,2,598.71,1197.42
2024-11-03,Mouse,Sul,2,136.1,272.19
2024-11-04,SSD,Sudeste,3,609.28,1827.83
2024-11-04,SSD,Norte,4,524.49,2097.95
2024-11-04,Placa de Vídeo,Sudeste,3,2071.02,6213.06
2024-11-04,SSD,Nordeste,2,597.97,1195.94
2024-11-04,SSD,Norte,2,540.38,1080.77
2024-11-04,Mouse,Sul,3,157.16,471.48
2024-11-04,Mouse,Sul,6,115.43,692.58
2024-11-04,SSD,Norte,2,599.68,1199.36
2024-11-04,Mouse,Centro-Oeste,3,167.63,502.88
2024-11-04,SSD,Sul,1,484.43,484.43
2024-11-05,Placa de Vídeo,Norte,1,2268.92,2268.92
2024-11-05,SSD,Sul,2,611.3,1222.6
2024-11-05,Mouse,Centro-Oeste,5,136.2,681.02
2024-11-05,Placa de Vídeo,Norte,2,2129.45,4258.91
2024-11-05,Placa de Vídeo,Sudeste,1,2250.97,2250.97
2024-11-06,Mouse,Sudeste,2,147.18,294.35
2024-11-06,Mouse,Nordeste,3,165.6,496.79
2024-11-06,Mouse,Sudeste,3,122.41,367.24
2024-11-06,Placa de Vídeo,Norte,1,2341.86,2341.86
2024-11-07,SSD,Sul,2,593.45,1186.91
2024-11-07,Mouse,Nordeste,4,143.07,572.28
2024-11-07,Mouse,Sudeste,2,156.06,312.13
2024-11-07,Placa de Vídeo,Centro-Oeste,1,2221.55,2221.55
2024-11-07,Placa de Vídeo,Sudeste,1,1989.73,1989.73
2024-11-07,Placa de Vídeo,Nordeste,1,2254.08,2254.08
2024-11-07,Mouse,Sul,1,129.58,129.58
2024-11-07,Mouse,Nordeste,3,147.21,441.62
2024-11-08,SSD,Centro-Oeste,2,586.01,1172.02
2024-11-08,Mouse,Sul,3,133.43,400.28
2024-11-08,SSD,Sudeste,2,623.67,1247.35
2024-11-08,SSD,Sul,4,520.69,2082.75
2024-11-08,Mouse,Sul,6,149.89,899.35
2024-11-08,Mouse,Sudeste,2,153.22,306.43
2024-11-08,SSD,Nordeste,3,463.43,1390.28
2024-11-08,SSD,Sudeste,4,567.37,2269.47
2024-11-08,SSD,Norte,3,577.8,1733.41
2024-11-08,Mouse,Norte,9,142.62,1283.6
2024-11-08,SSD,Sudeste,1,508.48,508.48
2024-11-09,Mouse,Norte,3,148.89,446.68
2024-11-09,Placa de Vídeo,Sul,1,2224.72,2224.72
2024-11-09,SSD,Centro-Oeste,4,531.59,2126.38
2024-11-09,Placa de Vídeo,Nordeste,1,2264.41,2264.41
2024-11-09,SSD,Nordeste,1,584.85,584.85
2024-11-09,Mouse,Sul,3,152.12,456.36
2024-11-09,SSD,Sudeste,4,580.83,2323.32
2024-11-09,SSD,Sudeste,2,570.18,1140.35
2024-11-09,Mouse,Sudeste,6,144.32,865.93
2024-11-09,Mouse,Nordeste,5,146.16,730.8
2024-11-10,Placa de Vídeo,Norte,1,2182.95,2182.95
2024-11-10,Placa de Vídeo,Centro-Oeste,3,2400.58,7201.73
2024-11-10,Mouse,Sul,1,158.95,158.95
2024-11-10,SSD,Norte,2,517.84,1035.68
2024-11-10,Mouse,Nordeste,2,128.52,257.03
2024-11-10,SSD,Sul,4,557.46,2229.86
2024-11-10,SSD,Centro-Oeste,3,608.58,1825.75
2024-11-10,SSD,Centro-Oeste,1,507.73,507.73
2024-11-11,Placa de Vídeo,Norte,1,2213.04,2213.04
2024-11-11,Placa de Vídeo,Sudeste,3,2024.61,6073.83
2024-11-11,SSD,Nordeste,1,562.62,562.62
2024-11-11,SSD,Nordeste,2,501.53,1003.06
2024-11-12,SSD,Norte,1,552.07,552.07
2024-11-12,Placa de Vídeo,Norte,1,2307.36,2307.36
2024-11-12,Placa de Vídeo,Centro-Oeste,2,2070.96,4141.93
2024-11-12,SSD,Sudeste,4,598.15,2392.62
2024-11-12,Mouse,Sul,2,154.73,309.46
2024-11-12,SSD,Norte,1,616.01,616.01
2024-11-12,Placa de Vídeo,Centro-Oeste,1,2228.11,2228.11
2024-11-13,Mouse,Sudeste,2,125.16,250.31
2024-11-13,Placa de Vídeo,Nordeste,1,2259.74,2259.74
2024-11-13,SSD,Nordeste,2,563.52,1127.04
2024-11-13,Placa de Vídeo,Sul,1,2081.2,2081.2
2024-11-13,SSD,Centro-Oeste,6,595.33,3571.97
2024-11-13,Placa de Vídeo,Sudeste,1,2071.04,2071.04
2024-11-13,SSD,Centro-Oeste,3,474.02,1422.07
2024-11-13,Placa de Vídeo,Centro-Oeste,1,2200.08,2200.08
2024-11-13,Placa de Vídeo,Centro-Oeste,4,2276.8,9107.2
2024-11-14,Placa de Vídeo,Sul,2,2074.22,4148.45
2024-11-14,Mouse,Centro-Oeste,2,156.44,312.89
2024-11-14,SSD,Nordeste,2,583.88,1167.76
2024-11-14,Mouse,Norte,3,141.04,423.12
2024-11-14,SSD,Norte,2,557.85,1115.7
2024-11-14,SSD,Nordeste,1,590.94,590.94
2024-11-14,SSD,Sul,2,586.29,1172.58
2024-11-15,SSD,Sul,3,532.88,1598.65
2024-11-15,Mouse,Centro-Oeste,2,157.46,314.91
2024-11-15,Placa de Vídeo,Sul,1,2308.52,2308.52
2024-11-15,SSD,Sul,4,535.8,2143.2
2024-11-15,Mouse,Sul,5,133.91,669.53
2024-11-15,Mouse,Norte,5,117.16,585.81
2024-11-16,SSD,Sudeste,3,565.45,1696.35
2024-11-16,Mouse,Nordeste,3,105.74,317.21
2024-11-16,SSD,Sudeste,2,564.73,1129.47
2024-11-16,Mouse,Centro-Oeste,3,136.0,407.99
2024-11-16,Mouse,Sul,6,145.93,875.57
2024-11-16,Placa de Vídeo,Norte,3,2269.96,6809.87
2024-11-16,Mouse,Sul,3,194.17,582.51
2024-11-17,Mouse,Centro-Oeste,2,157.98,315.96
2024-11-17,SSD,Norte,2,591.26,1182.51
2024-11-17,Placa de Vídeo,Norte,1,2159.73,2159.73
2024-11-17,SSD,Centro-Oeste,3,574.44,1723.33
2024-11-17,SSD,Centro-Oeste,1,629.33,629.33
2024-11-17,SSD,Centro-Oeste,1,561.3,561.3
2024-11-17,Placa de Vídeo,Centro-Oeste,1,2168.09,2168.09
2024-11-17,Mouse,Sul,2,138.32,276.63
2024-11-17,Mouse,Norte,3,163.2,489.6
2024-11-17,SSD,Sul,5,494.77,2473.83
2024-11-17,SSD,Norte,1,586.83,586.83
2024-11-17,Mouse,Nordeste,4,137.23,548.92
2024-11-18,SSD,Sul,3,571.55,1714.66
2024-11-18,Mouse,Sudeste,5,128.91,644.55
2024-11-18,SSD,Centro-Oeste,1,535.59,535.59
2024-11-18,SSD,Nordeste,2,592.09,1184.18
2024-11-18,SSD,Norte,4,575.94,2303.78
2024-11-18,Placa de Vídeo,Sul,1,2218.06,2218.06
2024-11-18,SSD,Nordeste,4,589.73,2358.91
2024-11-18,SSD,Centro-Oeste,1,608.24,608.24
2024-11-18,Placa de Vídeo,Sul,1,2152.21,2152.21
2024-11-18,SSD,Centro-Oeste,4,506.54,2026.17
2024-11-18,SSD,Sul,1,588.0,588.0
2024-11-19,SSD,Sudeste,2,525.82,1051.65
2024-11-19,Placa de Vídeo,Sul,1,2216.85,2216.85
2024-11-20,Placa de Vídeo,Sudeste,2,2196.86,4393.72
2024-11-20,SSD,Sul,4,523.6,2094.4
2024-11-20,Mouse,Nordeste,1,155.1,155.1
2024-11-20,Placa de Vídeo,Sul,1,2245.52,2245.52
2024-11-21,SSD,Sudeste,2,489.04,978.08
2024-11-21,SSD,Nordeste,2,499.9,999.81
2024-11-21,SSD,Sul,2,511.12,1022.24
2024-11-21,SSD,Norte,2,562.04,1124.09
2024-11-21,SSD,Sudeste,1,571.55,571.55
2024-11-21,SSD,Sudeste,7,517.83,3624.79
2024-11-21,SSD,Norte,3,551.28,1653.84
2024-11-21,SSD,Sudeste,1,525.04,525.04
2024-11-22,Mouse,Norte,3,127.67,383.01
2024-11-22,Mouse,Centro-Oeste,1,140.65,140.65
2024-11-22,Mouse,Sul,3,129.94,389.82
2024-11-23,Mouse,Sul,5,166.96,834.82
2024-11-23,SSD,Norte,1,548.75,548.75
2024-11-23,Mouse,Sudeste,4,142.03,568.14
2024-11-23,SSD,Nordeste,3,587.54,1762.62
2024-11-23,Mouse,Norte,6,132.95,797.7
2024-11-23,SSD,Centro-Oeste,2,551.34,1102.68
2024-11-23,Mouse,Norte,6,150.08,900.48
2024-11-23,Placa de Vídeo,Norte,3,2092.44,6277.32
2024-11-24,Mouse,Nordeste,2,123.21,246.43
2024-11-24,Mouse,Sudeste,8,155.32,1242.57
2024-11-24,SSD,Nordeste,2,631.95,1263.89
2024-11-24,SSD,Centro-Oeste,1,499.08,499.08
2024-11-24,SSD,Nordeste,3,552.15,1656.45
2024-11-24,Placa de Vídeo,Norte,2,2199.88,4399.75
2024-11-24,SSD,Sul,6,513.79,3082.74
2024-11-24,SSD,Norte,1,548.74,548.74
2024-11-25,SSD,Norte,3,572.32,1716.97
2024-11-25,Placa de Vídeo,Nordeste,3,2276.18,6828.53
2024-11-25,SSD,Sudeste,1,542.73,542.73
2024-11-25,SSD,Norte,3,573.53,1720.6
2024-11-25,SSD,Norte,2,507.64,1015.27
2024-11-25,Placa de Vídeo,Norte,3,1992.77,5978.32
2024-11-25,Mouse,Sudeste,7,137.96,965.71
2024-11-26,Placa de Vídeo,Nordeste,2,2040.72,4081.45
2024-11-26,Mouse,Sudeste,3,126.24,378.72
2024-11-26,SSD,Centro-Oeste,3,479.5,1438.5
2024-11-26,Mouse,Nordeste,3,152.29,456.86
2024-11-26,Mouse,Nordeste,3,121.03,363.1
2024-11-26,Mouse,Norte,5,134.31,671.55
2024-11-26,SSD,Nordeste,2,478.37,956.75
2024-11-27,Mouse,Centro-Oeste,5,135.75,678.77
2024-11-27,Placa de Vídeo,Sudeste,1,2199.09,2199.09
2024-11-27,SSD,Nordeste,3,481.43,1444.28
2024-11-27,Mouse,Sudeste,4,143.66,574.64
2024-11-27,Mouse,Centro-Oeste,3,149.1,447.31
2024-11-27,SSD,Sudeste,4,587.71,2350.83
2024-11-27,Placa de Vídeo,Norte,1,2330.57,2330.57
2024-11-28,Placa de Vídeo,Nordeste,1,2146.96,2146.96
2024-11-28,Placa de Vídeo,Norte,1,1871.43,1871.43
2024-11-28,SSD,Norte,1,507.46,507.46
2024-11-28,Placa de Vídeo,Sudeste,2,2127.53,4255.06
2024-11-28,Mouse,Sul,6,146.65,879.88
2024-11-28,SSD,Norte,1,551.12,551.12
2024-11-28,SSD,Sul,1,507.56,507.56
2024-11-28,SSD,Centro-Oeste,2,501.9,1003.8
2024-11-28,SSD,Sudeste,1,503.36,503.36
2024-11-28,Mouse,Sudeste,3,132.73,398.19
2024-11-29,Mouse,Nordeste,3,112.09,336.28
2024-11-29,Placa de Vídeo,Sudeste,1,2123.13,2123.13
2024-11-29,SSD,Centro-Oeste,5,529.74,2648.68
2024-11-29,Mouse,Nordeste,2,136.97,273.94
2024-11-29,Mouse,Centro-Oeste,1,135.45,135.45
2024-11-29,Placa de Vídeo,Centro-Oeste,1,2276.26,2276.26
2024-11-29,SSD,Nordeste,1,509.68,509.68
2024-11-29,Mouse,Norte,1,141.09,141.09
2024-11-29,Placa de Vídeo,Sudeste,1,2379.78,2379.78
2024-11-29,Mouse,Centro-Oeste,2,120.38,240.76
2024-11-29,SSD,Centro-Oeste,2,514.74,1029.48
2024-11-30,SSD,Sudeste,3,458.35,1375.04
2024-11-30,SSD,Centro-Oeste,4,506.92,2027.67
2024-11-30,Mouse,Sudeste,3,140.0,420.01
2024-11-30,SSD,Centro-Oeste,2,583.42,1166.84
2024-11-30,SSD,Norte,2,509.4,1018.79
2024-11-30,SSD,Sudeste,2,551.41,1102.82
2024-11-30,SSD,Norte,2,528.71,1057.41
2024-12-01,SSD,Sudeste,5,588.74,2943.72
2024-12-01,SSD,Norte,2,534.77,1069.54
2024-12-01,SSD,Nordeste,1,547.1,547.1
2024-12-01,Placa de Vídeo,Norte,2,2260.63,4521.26
2024-12-01,Placa de Vídeo,Norte,1,2056.8,2056.8
2024-12-01,Placa de Vídeo,Sul,1,2378.38,2378.38
2024-12-02,Placa de Vídeo,Sul,2,2113.96,4227.92
2024-12-02,SSD,Sul,3,552.4,1657.19
2024-12-02,SSD,Centro-Oeste,2,526.78,1053.55
2024-12-02,Placa de Vídeo,Centro-Oeste,1,2339.18,2339.18
2024-12-02,SSD,Centro-Oeste,1,566.98,566.98
2024-12-02,Placa de Vídeo,Sudeste,1,2142.68,2142.68
2024-12-02,SSD,Norte,1,587.84,587.84
2024-12-02,Placa de Vídeo,Sudeste,3,2349.43,7048.3
2024-12-02,Placa de Vídeo,Nordeste,1,2193.38,2193.38
2024-12-03,SSD,Centro-Oeste,1,598.7,598.7
2024-12-03,Mouse,Sudeste,4,153.5,614.0
2024-12-03,SSD,Sudeste,3,581.54,1744.62
2024-12-03,SSD,Norte,1,448.02,448.02
2024-12-03,Mouse,Nordeste,3,140.2,420.59
2024-12-03,SSD,Norte,5,479.2,2396.02
2024-12-03,SSD,Norte,2,497.81,995.63
2024-12-04,SSD,Sudeste,2,535.12,1070.24
2024-12-04,SSD,Sul,3,493.19,1479.58
2024-12-04,SSD,Norte,1,506.68,506.68
2024-12-04,Placa de Vídeo,Sul,1,2225.54,2225.54
2024-12-04,SSD,Centro-Oeste,2,649.06,1298.11
2024-12-04,SSD,Centro-Oeste,5,502.92,2514.62
2024-12-04,SSD,Centro-Oeste,2,520.49,1040.98
2024-12-04,Placa de Vídeo,Norte,2,2233.39,4466.79
2024-12-04,SSD,Nordeste,1,514.01,514.01
2024-12-04,SSD,Norte,2,570.35,1140.69
2024-12-05,SSD,Nordeste,1,552.72,552.72
2024-12-05,Mouse,Sul,1,143.02,143.02
2024-12-05,SSD,Norte,1,601.47,601.47
2024-12-05,Mouse,Centro-Oeste,6,127.17,763.01
2024-12-05,SSD,Sul,1,574.71,574.71
2024-12-05,SSD,Nordeste,2,539.82,1079.65
2024-12-05,SSD,Norte,4,549.2,2196.79
2024-12-05,SSD,Sul,1,586.87,586.87
2024-12-05,SSD,Sudeste,2,524.9,1049.8
2024-12-06,Mouse,Norte,2,149.01,298.03
2024-12-06,SSD,Centro-Oeste,2,525.14,1050.29
2024-12-06,Placa de Vídeo,Centro-Oeste,1,2284.92,2284.92
2024-12-06,Mouse,Sudeste,7,163.51,1144.57
2024-12-06,Mouse,Centro-Oeste,2,135.73,271.46
2024-12-06,Mouse,Centro-Oeste,2,142.29,284.58
2024-12-06,SSD,Sul,4,519.95,2079.81
2024-12-06,Mouse,Norte,4,147.15,588.62
2024-12-06,SSD,Centro-Oeste,1,532.14,532.14
2024-12-06,Mouse,Sul,1,152.76,152.76
2024-12-06,SSD,Nordeste,3,601.58,1804.75
2024-12-06,Mouse,Centro-Oeste,3,105.47,316.41
2024-12-06,SSD,Sudeste,1,583.84,583.84
2024-12-06,SSD,Centro-Oeste,2,534.28,1068.56
2024-12-07,Mouse,Centro-Oeste,1,142.5,142.5
2024-12-07,SSD,Norte,4,497.93,1991.71
2024-12-07,Mouse,Nordeste,1,142.7,142.7
2024-12-07,Placa de Vídeo,Sul,2,2028.22,4056.44
2024-12-07,Mouse,Norte,2,131.45,262.9
2024-12-07,SSD,Nordeste,2,519.3,1038.61
2024-12-07,SSD,Sudeste,1,548.59,548.59
2024-12-07,SSD,Sudeste,2,560.65,1121.3
2024-12-07,Mouse,Sul,4,129.69,518.74
2024-12-08,Placa de Vídeo,Sul,4,2066.6,8266.41
2024-12-08,SSD,Centro-Oeste,1,572.54,572.54
2024-12-08,Mouse,Centro-Oeste,4,136.64,546.57
2024-12-08,Placa de Vídeo,Sul,1,2043.73,2043.73
2024-12-08,Mouse,Sul,5,138.84,694.2
2024-12-08,SSD,Norte,3,517.19,1551.58
2024-12-09,Mouse,Sudeste,4,153.1,612.41
2024-12-09,Mouse,Nordeste,4,121.66,486.62
2024-12-09,SSD,Nordeste,1,498.45,498.45
2024-12-09,SSD,Centro-Oeste,6,570.55,3423.32
2024-12-09,SSD,Norte,3,472.93,1418.8
2024-12-09,Mouse,Centro-Oeste,4,103.45,413.79
2024-12-09,Mouse,Nordeste,1,148.58,148.58
2024-12-09,Mouse,Nordeste,4,123.7,494.78
2024-12-10,Mouse,Sudeste,3,167.2,501.61
2024-12-10,SSD,Sudeste,2,570.92,1141.83
2024-12-10,SSD,Norte,3,582.08,1746.24
2024-12-10,Placa de Vídeo,Sudeste,2,2415.8,4831.6
2024-12-10,Mouse,Nordeste,2,124.14,248.27
2024-12-10,Placa de Vídeo,Sul,1,2148.7,2148.7
2024-12-10,Placa de Vídeo,Centro-Oeste,1,2258.29,2258.29
2024-12-10,Placa de Vídeo,Nordeste,1,2325.84,2325.84
2024-12-10,SSD,Sul,4,558.75,2234.99
2024-12-10,Mouse,Norte,1,153.03,153.03
2024-12-11,Mouse,Norte,6,154.64,927.87
2024-12-11,SSD,Nordeste,1,632.11,632.11
2024-12-11,Mouse,Nordeste,1,128.87,128.87
2024-12-11,Placa de Vídeo,Centro-Oeste,1,2081.39,2081.39
2024-12-12,Placa de Vídeo,Nordeste,1,2190.38,2190.38
2024-12-12,Placa de Vídeo,Sul,3,2398.07,7194.22
2024-12-12,Mouse,Sul,1,155.82,155.82
2024-12-12,Mouse,Sul,2,176.67,353.35
2024-12-12,SSD,Centro-Oeste,2,565.33,1130.66
2024-12-12,Placa de Vídeo,Centro-Oeste,1,2275.84,2275.84
2024-12-12,SSD,Nordeste,3,582.6,1747.8
2024-12-12,Placa de Vídeo,Sudeste,1,2069.83,2069.83
2024-12-12,SSD,Nordeste,1,542.22,542.22
2024-12-12,Placa de Vídeo,Sudeste,1,2337.36,2337.36
2024-12-13,Mouse,Centro-Oeste,5,122.32,611.58
2024-12-13,Mouse,Sudeste,5,148.86,744.29
2024-12-13,Placa de Vídeo,Centro-Oeste,2,2298.32,4596.64
2024-12-13,SSD,Sul,2,540.58,1081.16
2024-12-13,Mouse,Centro-Oeste,8,139.22,1113.75
2024-12-13,Placa de Vídeo,Nordeste,1,2063.84,2063.84
2024-12-13,Placa de Vídeo,Sudeste,2,2145.85,4291.7
2024-12-13,Placa de Vídeo,Sul,5,2275.77,11378.85
2024-12-13,SSD,Nordeste,3,588.77,1766.31
2024-12-13,Mouse,Sudeste,3,146.88,440.64
2024-12-14,Placa de Vídeo,Sul,1,2160.54,2160.54
2024-12-14,Placa de Vídeo,Sudeste,1,2265.26,2265.26
2024-12-14,Mouse,Centro-Oeste,1,141.23,141.23
2024-12-14,Placa de Vídeo,Norte,2,2294.87,4589.75
2024-12-14,SSD,Sul,2,514.89,1029.78
2024-12-14,Mouse,Norte,3,104.47,313.42
2024-12-14,SSD,Sul,2,515.29,1030.58
2024-12-14,Placa de Vídeo,Sudeste,1,2165.74,2165.74
2024-12-14,SSD,Sudeste,1,546.32,546.32
2024-12-14,Placa de Vídeo,Sul,4,2178.49,8713.98
2024-12-15,SSD,Sudeste,1,524.87,524.87
2024-12-15,SSD,Sul,2,550.02,1100.04
2024-12-15,SSD,Centro-Oeste,1,493.63,493.63
2024-12-15,Mouse,Centro-Oeste,2,138.56,277.12
2024-12-15,SSD,Sul,3,570.08,1710.25
2024-12-15,SSD,Sul,4,514.1,2056.41
2024-12-15,Placa de Vídeo,Sul,2,2193.59,4387.18
2024-12-16,SSD,Centro-Oeste,4,473.84,1895.38
2024-12-16,Mouse,Centro-Oeste,4,146.16,584.64
2024-12-16,SSD,Centro-Oeste,2,502.51,1005.02
2024-12-16,SSD,Centro-Oeste,2,563.13,1126.26
2024-12-17,SSD,Sudeste,1,460.98,460.98
2024-12-17,Mouse,Nordeste,2,159.02,318.04
2024-12-17,Mouse,Sudeste,2,158.12,316.24
2024-12-17,Mouse,Centro-Oeste,7,129.02,903.15
2024-12-17,Mouse,Nordeste,4,110.36,441.46
2024-12-17,SSD,Norte,2,600.53,1201.07
2024-12-17,Mouse,Centro-Oeste,3,152.11,456.33
2024-12-17,Placa de Vídeo,Norte,1,2295.83,2295.83
2024-12-17,SSD,Sul,5,566.01,2830.03
2024-12-17,Mouse,Centro-Oeste,6,153.13,918.81
2024-12-18,SSD,Norte,3,577.97,1733.91
2024-12-18,SSD,Nordeste,3,573.1,1719.31
